Jahr,Land,Kontinent,Art,Mitte,Friedrichshain-Kreuzberg,Pankow,Charlottenburg-Wilmersdorf,Spandau,Steglitz-Zehlendorf,Tempelhof-Schöneberg,Neukölln,Treptow-Köpenick,Marzahn-Hellersdorf,Lichtenberg,Reinickendorf
1992,Übriges Asien,Asien,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
1992,Übriges Jugoslawien,Europa,Zuzug,2996,1576,697,2376,1375,1208,2545,2481,641,227,954,1069
1992,Uganda,Afrika,Zuzug,3,4,2,8,0,1,7,0,1,1,2,1
1992,Ukraine,Europa,Zuzug,12,5,19,14,2,4,3,6,9,9,21,0
1992,Unbekanntes Ausland,,Zuzug,115,79,89,53,58,49,75,64,35,59,78,33
1992,Ungarn,Europa,Zuzug,113,42,38,74,16,13,29,44,59,89,98,7
1992,Uruguay,Amerika,Zuzug,0,1,0,2,2,2,3,2,0,0,1,1
1992,Usbekistan,Asien,Zuzug,0,0,0,0,0,0,0,0,0,0,10,0
1992,Vanuatu,Australien/Ozeanien,Zuzug,0,0,0,0,0,0,1,0,0,0,0,0
1992,Vatikanstadt,Europa,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
1992,Venezuela,Amerika,Zuzug,7,4,1,7,2,4,4,4,0,1,0,2
1992,Vereinigte Arabische Emirate,Asien,Zuzug,3,3,0,1,0,0,0,0,0,0,0,1
1992,Vereinigte Staaten,Amerika,Zuzug,158,136,72,441,66,429,239,118,20,21,33,88
1992,Vereinigtes Königreich,Europa,Zuzug,208,109,73,271,80,140,142,95,14,9,50,53
1992,Vietnam,Asien,Zuzug,54,46,30,22,27,18,16,46,22,59,158,30
1992,Weißrussland,Europa,Zuzug,2,0,1,0,1,0,7,0,0,1,3,0
1992,Zentralafrikanische Republik,Afrika,Zuzug,1,0,1,0,0,0,0,0,0,1,1,0
1992,Zypern,Europa,Zuzug,4,3,0,5,0,4,5,2,0,0,2,2
1993,Afghanistan,Asien,Zuzug,13,20,4,10,15,5,3,11,0,2,10,11
1993,Ägypten,Afrika,Zuzug,50,17,8,32,13,21,34,25,3,7,1,24
1993,Albanien,Europa,Zuzug,18,7,7,11,1,4,3,18,3,2,3,4
1993,Algerien,Afrika,Zuzug,28,26,21,24,9,5,10,21,3,8,3,19
1993,Andorra,Europa,Zuzug,0,0,0,0,0,0,1,0,0,0,0,0
1993,Angola,Afrika,Zuzug,13,9,9,20,4,15,18,19,12,8,21,15
1993,Äquatorialguinea,Afrika,Zuzug,0,1,0,0,0,1,0,2,0,0,0,0
1993,Argentinien,Amerika,Zuzug,9,11,0,14,1,3,10,5,0,0,0,0
1993,Armenien,Asien,Zuzug,4,8,5,10,32,5,6,0,3,8,17,13
1993,Aserbaidschan,Asien,Zuzug,3,13,1,5,11,5,1,1,4,6,6,1
1993,Äthiopien,Afrika,Zuzug,5,3,8,9,3,7,14,8,5,2,8,2
1993,Australien,Australien/Ozeanien,Zuzug,23,18,7,27,3,22,12,12,2,6,3,10
1993,Bahamas,Amerika,Zuzug,2,0,0,0,0,3,0,0,0,1,0,0
1993,Bahrain,Asien,Zuzug,0,1,0,0,0,1,0,0,0,0,0,0
1993,Bangladesch,Asien,Zuzug,8,2,1,4,7,3,15,7,5,1,9,3
1993,Barbados,Amerika,Zuzug,0,0,0,0,0,1,0,0,0,0,0,0
1993,Belgien,Europa,Zuzug,20,10,11,22,13,21,11,10,4,9,12,9
1993,Benin,Afrika,Zuzug,2,2,0,1,2,0,9,2,0,0,3,1
1993,Bhutan,Asien,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
1993,Bolivien,Amerika,Zuzug,5,2,0,2,0,1,1,0,0,0,0,0
1993,Bosnien und Herzegowina,Europa,Zuzug,820,457,508,568,285,441,460,233,508,478,561,361
1993,Botsuana,Afrika,Zuzug,2,2,0,6,1,0,0,0,0,0,0,0
1993,Brasilien,Amerika,Zuzug,22,15,10,42,7,39,30,12,4,2,16,18
1993,Brunei Darussalam,Asien,Zuzug,0,0,0,0,0,0,0,0,0,0,0,3
1993,Bulgarien,Europa,Zuzug,191,132,351,148,274,156,187,108,246,308,536,163
1993,Burkina Faso,Afrika,Zuzug,0,1,0,5,3,3,5,0,0,1,0,1
1993,Burundi,Afrika,Zuzug,0,0,0,1,0,0,2,0,1,0,0,0
1993,Chile,Amerika,Zuzug,13,11,1,13,2,3,8,11,5,0,0,0
1993,China,Asien,Zuzug,70,28,30,106,20,47,36,53,9,12,24,147
1993,Costa Rica,Amerika,Zuzug,4,5,0,3,0,2,0,1,0,0,1,1
1993,Cote de'Ivoire,Afrika,Zuzug,2,2,1,1,0,0,6,0,0,0,0,2
1993,Dänemark,Europa,Zuzug,19,28,22,68,10,32,35,19,19,7,15,25
1993,Dominica,Amerika,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
1993,Dominikanische Republik,Amerika,Zuzug,8,9,1,14,3,3,16,12,0,0,0,3
1993,Ecuador,Amerika,Zuzug,6,1,1,3,0,0,6,0,0,0,2,1
1993,Ehem. Sowjetunion,Europa,Zuzug,522,275,210,443,360,152,501,167,146,130,328,113
1993,Ehem.Tschechoslowakei,Europa,Zuzug,37,31,53,70,11,37,28,29,94,33,51,18
1993,El Salvador,Amerika,Zuzug,4,1,0,0,1,0,0,0,0,0,0,0
1993,Estland,Europa,Zuzug,3,4,4,9,2,7,8,3,4,5,0,1
1993,Fidschi,Australien/Ozeanien,Zuzug,1,0,0,1,3,0,0,0,0,0,0,0
1993,Finnland,Europa,Zuzug,37,19,13,29,4,50,21,13,8,8,42,18
1993,Frankreich,Europa,Zuzug,205,108,84,243,33,136,157,64,21,19,62,117
1993,Gabun,Afrika,Zuzug,1,0,0,0,0,2,0,0,0,0,0,0
1993,Gambia,Afrika,Zuzug,3,4,0,3,0,2,1,2,0,0,0,0
1993,Georgien,Asien,Zuzug,10,8,11,7,3,3,6,3,2,12,11,0
1993,Ghana,Afrika,Zuzug,17,19,6,9,7,17,19,19,8,6,10,12
1993,Griechenland,Europa,Zuzug,112,99,15,106,22,49,107,92,1,11,90,26
1993,Guatemala,Amerika,Zuzug,0,0,0,2,0,1,2,1,0,0,0,0
1993,Guinea,Afrika,Zuzug,4,1,5,4,0,1,3,3,0,0,5,2
1993,Guinea-Bissau,Afrika,Zuzug,0,0,0,0,1,0,0,1,0,0,1,0
1993,Guyana,Amerika,Zuzug,0,1,0,0,0,0,1,0,0,0,0,0
1993,Haiti,Amerika,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
1993,Honduras,Amerika,Zuzug,0,0,0,1,2,0,2,0,0,0,0,0
1993,Indien,Asien,Zuzug,29,26,8,37,6,11,17,12,0,1,2,12
1993,Indonesien,Asien,Zuzug,65,2,12,33,11,13,14,4,0,0,5,3
1993,Irak,Asien,Zuzug,12,6,3,18,2,15,9,15,2,1,5,13
1993,Iran,Asien,Zuzug,103,64,12,137,48,55,105,52,0,6,5,33
1993,Irland,Europa,Zuzug,42,43,53,75,8,17,17,17,0,40,92,17
1993,Island,Europa,Zuzug,13,4,0,7,0,4,2,6,0,1,12,5
1993,Israel,Asien,Zuzug,39,14,8,66,6,30,25,9,1,3,14,3
1993,Italien,Europa,Zuzug,134,92,51,254,58,103,147,82,9,6,27,72
1993,Jamaika,Amerika,Zuzug,2,3,1,11,0,3,3,1,1,0,0,1
1993,Japan,Asien,Zuzug,17,7,7,82,11,53,8,6,39,1,0,1
1993,Jemen,Asien,Zuzug,4,5,2,4,0,0,0,3,0,0,4,0
1993,Jordanien,Asien,Zuzug,14,15,1,25,4,8,16,8,0,1,7,5
1993,Kambodscha,Asien,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
1993,Kamerun,Afrika,Zuzug,8,2,1,17,2,8,9,6,4,1,0,5
1993,Kanada,Amerika,Zuzug,20,19,9,42,12,36,23,11,0,11,3,6
1993,Kap Verde,Afrika,Zuzug,0,0,0,0,0,0,0,0,2,0,0,0
1993,Kasachstan,Asien,Zuzug,41,93,141,22,118,73,49,17,190,118,510,6
1993,Katar,Asien,Zuzug,0,0,0,0,0,0,0,0,0,0,3,0
1993,Kenia,Afrika,Zuzug,8,4,6,10,4,6,5,4,0,1,0,1
1993,Kirgisistan,Asien,Zuzug,7,1,23,0,4,2,20,0,11,14,43,0
1993,Kolumbien,Amerika,Zuzug,2,5,3,8,1,7,7,6,0,0,0,3
1993,"Kongo, Dem. Rep.",Afrika,Zuzug,5,4,7,10,0,1,10,9,3,5,4,2
1993,"Kongo, Rep.",Afrika,Zuzug,2,0,1,0,0,0,2,1,0,0,3,1
1993,"Korea, Dem. Volksrepublik",Asien,Zuzug,2,0,0,0,2,1,6,0,3,0,0,7
1993,"Korea, Republik",Asien,Zuzug,10,2,0,35,10,21,43,10,6,0,1,3
1993,Kroatien,Europa,Zuzug,244,99,20,162,87,82,241,165,16,36,111,80
1993,Kuba,Amerika,Zuzug,18,9,18,11,7,4,8,7,6,10,14,1
1993,Kuwait,Asien,Zuzug,2,0,0,0,0,4,3,0,0,0,0,0
1993,Laos,Asien,Zuzug,2,0,0,0,2,0,1,1,1,1,2,0
1993,Lettland,Europa,Zuzug,31,26,1,53,8,10,25,20,5,29,32,7
1993,Libanon,Asien,Zuzug,134,54,11,61,50,52,100,139,20,2,19,69
1993,Liberia,Afrika,Zuzug,2,1,1,1,1,5,4,5,2,0,0,1
1993,Libyen,Afrika,Zuzug,0,0,0,1,0,1,2,2,0,2,0,0
1993,Liechtenstein,Europa,Zuzug,0,0,2,0,0,0,0,0,0,0,0,1
1993,Litauen,Europa,Zuzug,28,19,21,20,13,11,23,10,10,2,7,3
1993,Luxemburg,Europa,Zuzug,2,3,2,5,1,4,5,2,2,0,1,1
1993,Madagaskar,Afrika,Zuzug,2,1,1,3,0,1,0,0,0,1,1,0
1993,Malawi,Afrika,Zuzug,1,0,0,0,0,0,1,0,0,0,0,0
1993,Malaysia,Asien,Zuzug,4,1,0,10,0,3,2,4,0,0,2,0
1993,Malediven,Asien,Zuzug,2,0,0,0,0,0,0,0,0,1,0,1
1993,Mali,Afrika,Zuzug,4,3,0,2,0,2,0,0,1,0,0,0
1993,Malta,Europa,Zuzug,0,0,0,1,0,1,2,0,0,0,0,0
1993,Marokko,Afrika,Zuzug,10,6,9,25,11,10,10,6,1,1,8,12
1993,Mauretanien,Afrika,Zuzug,1,0,0,0,0,0,0,0,1,0,0,1
1993,Mauritius,Afrika,Zuzug,2,0,0,0,0,2,1,0,0,0,0,1
1993,Mazedonien,Europa,Zuzug,2,4,1,1,0,1,5,1,0,2,0,8
1993,Mexiko,Amerika,Zuzug,9,0,3,8,1,11,10,3,0,0,0,1
1993,Moldau,Europa,Zuzug,0,2,13,0,7,0,1,1,1,3,10,9
1993,Monaco,Europa,Zuzug,1,2,0,1,0,0,1,1,0,0,0,0
1993,Mongolei,Asien,Zuzug,25,30,37,3,5,1,6,4,12,21,167,7
1993,Mosambik,Afrika,Zuzug,1,2,2,0,0,1,0,1,5,2,8,0
1993,Myanmar,Asien,Zuzug,0,0,0,4,1,0,1,0,0,0,1,0
1993,Namibia,Afrika,Zuzug,3,1,1,0,0,2,0,0,0,0,0,0
1993,Nauru,Australien/Ozeanien,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
1993,Nepal,Asien,Zuzug,0,0,0,2,1,0,2,2,0,0,0,0
1993,Neuseeland,Australien/Ozeanien,Zuzug,2,4,2,6,0,2,0,2,0,0,1,4
1993,Nicaragua,Amerika,Zuzug,6,3,0,0,3,6,0,0,1,0,1,0
1993,Niederlande,Europa,Zuzug,59,46,36,63,19,35,53,27,10,11,22,17
1993,Niger,Afrika,Zuzug,5,1,0,1,1,0,1,2,2,0,1,2
1993,Nigeria,Afrika,Zuzug,12,9,8,12,2,5,13,14,2,1,11,4
1993,Norwegen,Europa,Zuzug,45,13,9,55,6,15,23,13,11,1,29,9
1993,Oman,Asien,Zuzug,1,0,0,0,0,1,0,1,0,0,0,0
1993,Österreich,Europa,Zuzug,132,85,78,120,17,91,78,60,22,18,66,40
1993,Pakistan,Asien,Zuzug,34,7,6,8,28,5,6,11,6,0,6,2
1993,Panama,Amerika,Zuzug,0,1,0,0,0,3,0,0,0,0,1,0
1993,Papua-Neuguinea,Australien/Ozeanien,Zuzug,2,0,0,1,3,1,0,0,0,0,0,0
1993,Paraguay,Amerika,Zuzug,2,0,1,0,3,1,2,4,0,0,0,0
1993,Peru,Amerika,Zuzug,17,16,18,25,7,9,11,11,3,0,3,5
1993,Philippinen,Asien,Zuzug,10,0,1,14,1,12,14,10,0,0,0,11
1993,Polen,Europa,Zuzug,675,343,246,436,303,313,526,703,182,313,439,304
1993,Portugal,Europa,Zuzug,43,31,188,31,8,9,36,10,144,212,433,5
1993,Ruanda,Afrika,Zuzug,3,2,1,2,4,0,0,0,0,0,0,0
1993,Rumänien,Europa,Zuzug,117,127,499,115,302,147,287,134,576,433,454,220
1993,Russische Föderation,Europa,Zuzug,456,164,281,341,99,178,224,122,236,230,487,56
1993,Sambia,Afrika,Zuzug,0,0,0,2,0,0,1,0,3,0,0,0
1993,San Marino,Europa,Zuzug,0,0,0,0,0,0,0,0,3,0,0,0
1993,Sao Tome und Principe,Afrika,Zuzug,0,0,0,1,0,1,0,1,0,0,0,0
1993,Saudi-Arabien,Asien,Zuzug,2,6,1,4,1,3,2,1,0,0,0,0
1993,Schweden,Europa,Zuzug,43,17,14,65,18,52,37,22,5,8,34,17
1993,Schweiz,Europa,Zuzug,62,60,42,127,12,68,49,50,16,2,17,34
1993,Senegal,Afrika,Zuzug,7,7,0,4,0,1,1,1,1,0,0,0
1993,Sierra Leone,Afrika,Zuzug,4,4,4,3,0,2,2,15,1,3,0,3
1993,Simbabwe,Afrika,Zuzug,2,1,1,7,1,2,6,1,0,0,0,0
1993,Singapur,Asien,Zuzug,2,0,1,6,0,3,1,0,0,2,0,0
1993,Slowakei,Europa,Zuzug,0,0,5,3,0,2,2,0,0,4,5,0
1993,Slowenien,Europa,Zuzug,16,17,3,31,18,11,13,21,5,8,114,15
1993,Somalia,Afrika,Zuzug,0,2,0,7,1,0,1,4,0,0,0,1
1993,sonstige europäische Staatsangehörigkeit,Europa,Zuzug,44,24,9,24,7,1,16,11,0,6,3,7
1993,Spanien,Europa,Zuzug,60,50,24,104,25,78,57,53,9,10,14,23
1993,Sri Lanka,Asien,Zuzug,13,12,4,31,4,18,20,13,0,1,7,22
1993,St. Lucia,Amerika,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
1993,St. Vincent und die Grenadinen,Amerika,Zuzug,0,0,0,0,0,0,0,1,0,0,0,0
1993,Südafrika,Afrika,Zuzug,8,7,3,30,7,35,12,7,3,2,2,8
1993,Sudan,Afrika,Zuzug,5,2,2,5,4,4,6,4,1,5,2,0
1993,Swasiland,Afrika,Zuzug,0,1,0,0,0,1,1,0,0,0,0,0
1993,Syrien,Asien,Zuzug,36,31,10,23,11,7,28,33,2,5,7,9
1993,Tadschikistan,Asien,Zuzug,0,14,7,6,3,0,0,0,0,0,15,0
1993,Taiwan,Asien,Zuzug,7,1,0,14,1,12,12,4,1,0,0,1
1993,Tansania,Afrika,Zuzug,6,3,0,7,0,4,2,0,0,0,1,0
1993,Thailand,Asien,Zuzug,154,73,32,118,37,85,74,173,7,3,9,68
1993,Togo,Afrika,Zuzug,3,5,4,2,3,0,0,1,1,1,1,0
1993,Tonga,Australien/Ozeanien,Zuzug,0,1,0,1,0,0,1,0,0,0,0,0
1993,Trinidad und Tobago,Amerika,Zuzug,0,0,0,0,0,0,0,0,0,0,0,1
1993,Tschad,Afrika,Zuzug,1,1,0,0,0,0,0,0,1,0,0,1
1993,Tschechische Republik,Europa,Zuzug,2,5,12,4,3,4,2,1,3,6,10,3
1993,Tunesien,Afrika,Zuzug,20,19,5,32,16,6,25,29,2,8,8,8
1993,Türkei,Europa,Zuzug,1265,1088,260,447,314,203,636,1105,61,38,61,203
1993,Turkmenistan,Asien,Zuzug,0,0,2,0,0,0,0,0,0,0,0,0
1993,Übriges Jugoslawien,Europa,Zuzug,2029,1263,789,1887,931,1159,1646,1252,1430,343,902,930
1993,Übriges Afrika,Afrika,Zuzug,2,0,0,0,6,2,0,0,1,0,0,0
1993,Übriges Amerika,Amerika,Zuzug,0,1,1,0,0,0,1,1,0,0,0,0
1993,Übriges Ozeanien,Australien/Ozeanien,Zuzug,0,0,0,0,0,1,0,0,0,0,0,0
1993,Uganda,Afrika,Zuzug,2,0,4,4,2,1,3,1,1,0,0,1
1993,Ukraine,Europa,Zuzug,143,69,112,120,72,66,70,28,70,73,158,31
1993,Unbekanntes Ausland,,Zuzug,77,83,60,83,52,59,72,64,20,26,52,54
1993,Ungarn,Europa,Zuzug,57,23,28,43,13,13,27,39,30,115,174,5
1993,Uruguay,Amerika,Zuzug,2,0,0,4,0,0,2,2,0,1,0,1
1993,Usbekistan,Asien,Zuzug,2,7,7,0,11,5,3,1,10,1,34,0
1993,Vanuatu,Australien/Ozeanien,Zuzug,0,0,0,1,1,0,0,0,0,0,0,0
1993,Venezuela,Amerika,Zuzug,2,1,1,3,0,4,1,1,0,1,0,6
1993,Vereinigte Arabische Emirate,Asien,Zuzug,2,1,0,1,0,1,0,3,0,0,0,0
1993,Vereinigte Staaten,Amerika,Zuzug,164,148,62,404,51,413,213,93,16,17,48,67
1993,Vereinigtes Königreich,Europa,Zuzug,149,133,95,319,93,151,142,91,29,14,85,67
1993,Vietnam,Asien,Zuzug,26,27,125,28,94,60,36,61,63,110,308,120
1993,Weißrussland,Europa,Zuzug,3,6,7,7,25,16,5,6,5,13,22,7
1993,Zentralafrikanische Republik,Afrika,Zuzug,1,0,0,0,1,0,1,0,0,0,0,0
1993,Zypern,Europa,Zuzug,2,2,0,2,3,2,5,0,0,0,1,0
1994,Afghanistan,Asien,Zuzug,7,3,0,8,6,1,0,3,1,0,1,48
1994,Ägypten,Afrika,Zuzug,30,20,10,33,20,19,47,48,1,11,18,25
1994,Albanien,Europa,Zuzug,4,2,2,16,4,1,4,10,6,2,0,0
1994,Algerien,Afrika,Zuzug,28,18,23,27,10,10,13,16,5,6,8,24
1994,Andorra,Europa,Zuzug,0,0,0,0,0,0,1,0,0,0,0,1
1994,Angola,Afrika,Zuzug,5,10,7,11,5,14,9,16,1,2,14,8
1994,Argentinien,Amerika,Zuzug,14,10,6,8,2,10,2,2,0,0,0,1
1994,Armenien,Asien,Zuzug,3,2,3,3,32,7,1,0,4,2,8,10
1994,Aserbaidschan,Asien,Zuzug,4,10,0,5,5,2,9,2,1,4,4,8
1994,Äthiopien,Afrika,Zuzug,7,10,3,11,2,13,3,14,7,0,3,3
1994,Australien,Australien/Ozeanien,Zuzug,23,13,7,36,5,28,13,8,2,2,7,9
1994,Bahamas,Amerika,Zuzug,0,0,0,1,0,0,0,0,0,1,0,1
1994,Bangladesch,Asien,Zuzug,11,2,1,11,9,8,13,12,5,2,0,12
1994,Barbados,Amerika,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
1994,Belgien,Europa,Zuzug,17,22,9,30,12,36,11,10,6,4,14,3
1994,Benin,Afrika,Zuzug,5,1,3,3,1,2,2,4,0,0,0,0
1994,Bhutan,Asien,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
1994,Bolivien,Amerika,Zuzug,3,0,1,3,3,6,3,3,0,1,1,3
1994,Bosnien und Herzegowina,Europa,Zuzug,399,251,351,351,209,230,375,143,372,336,444,455
1994,Botsuana,Afrika,Zuzug,0,0,0,1,0,0,0,0,0,0,0,5
1994,Brasilien,Amerika,Zuzug,20,41,22,37,7,28,16,21,1,1,9,13
1994,Brunei Darussalam,Asien,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
1994,Bulgarien,Europa,Zuzug,143,113,205,84,38,65,55,65,49,91,156,26
1994,Burkina Faso,Afrika,Zuzug,0,4,1,0,1,5,2,2,0,0,0,0
1994,Burundi,Afrika,Zuzug,0,0,0,2,0,3,0,0,0,0,0,0
1994,Chile,Amerika,Zuzug,4,4,1,4,0,12,4,10,1,0,0,4
1994,China,Asien,Zuzug,74,28,30,92,20,37,41,41,4,16,5,30
1994,Costa Rica,Amerika,Zuzug,1,0,1,4,1,2,5,1,0,1,1,1
1994,Cote de'Ivoire,Afrika,Zuzug,8,0,0,2,2,0,2,1,2,0,3,0
1994,Dänemark,Europa,Zuzug,37,25,63,44,15,45,20,24,7,3,26,26
1994,Dominica,Amerika,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
1994,Dominikanische Republik,Amerika,Zuzug,12,3,3,12,6,6,7,3,2,0,1,3
1994,Ecuador,Amerika,Zuzug,11,3,3,7,1,1,5,1,0,0,1,1
1994,Ehem. Sowjetunion,Europa,Zuzug,219,154,32,157,143,63,211,134,57,14,51,56
1994,Ehem.Tschechoslowakei,Europa,Zuzug,35,13,5,29,10,25,8,23,27,10,26,17
1994,El Salvador,Amerika,Zuzug,1,0,0,4,0,0,4,0,0,0,0,0
1994,Eritrea,Afrika,Zuzug,1,0,0,1,0,0,0,0,0,0,0,0
1994,Estland,Europa,Zuzug,3,0,2,6,4,3,2,1,5,4,0,1
1994,Fidschi,Australien/Ozeanien,Zuzug,1,1,0,1,0,0,0,0,0,0,0,0
1994,Finnland,Europa,Zuzug,28,15,15,47,18,66,48,22,4,68,42,23
1994,Frankreich,Europa,Zuzug,196,114,100,242,24,145,126,88,19,31,73,140
1994,Gabun,Afrika,Zuzug,0,0,0,0,0,1,0,0,1,0,0,1
1994,Gambia,Afrika,Zuzug,1,3,1,0,2,2,1,1,0,0,0,0
1994,Georgien,Asien,Zuzug,20,16,25,21,6,1,6,10,7,5,4,15
1994,Ghana,Afrika,Zuzug,29,20,6,24,11,11,19,23,4,0,5,10
1994,Grenada,Amerika,Zuzug,0,1,0,0,0,0,1,0,1,0,0,0
1994,Griechenland,Europa,Zuzug,127,106,22,103,21,56,108,119,9,27,15,21
1994,Guatemala,Amerika,Zuzug,1,0,0,0,0,0,0,0,0,0,0,1
1994,Guinea,Afrika,Zuzug,10,3,12,1,4,1,6,0,0,1,2,1
1994,Guinea-Bissau,Afrika,Zuzug,1,0,0,0,1,0,0,0,0,0,0,0
1994,Guyana,Amerika,Zuzug,0,0,0,1,0,0,0,1,0,0,0,0
1994,Haiti,Amerika,Zuzug,0,1,0,0,0,0,0,0,0,1,0,0
1994,Honduras,Amerika,Zuzug,4,0,0,5,0,1,0,0,0,0,0,1
1994,Indien,Asien,Zuzug,22,17,3,38,8,17,23,18,4,6,1,25
1994,Indonesien,Asien,Zuzug,35,16,6,32,4,12,16,4,0,0,3,3
1994,Irak,Asien,Zuzug,8,16,2,6,7,5,10,18,0,4,1,11
1994,Iran,Asien,Zuzug,64,53,11,102,43,26,79,39,1,3,2,57
1994,Irland,Europa,Zuzug,53,47,64,53,5,18,55,19,10,5,125,16
1994,Island,Europa,Zuzug,7,7,1,7,0,2,2,3,1,2,1,2
1994,Israel,Asien,Zuzug,33,21,4,49,6,23,17,10,9,1,2,6
1994,Italien,Europa,Zuzug,186,116,58,263,62,133,184,112,25,14,56,73
1994,Jamaika,Amerika,Zuzug,4,1,0,1,3,8,3,0,0,0,0,0
1994,Japan,Asien,Zuzug,11,14,8,68,5,48,18,4,58,4,4,3
1994,Jemen,Asien,Zuzug,4,2,3,5,0,0,3,0,0,0,2,1
1994,Jordanien,Asien,Zuzug,23,9,2,14,0,5,16,18,2,0,1,3
1994,Kambodscha,Asien,Zuzug,3,0,1,1,1,0,1,0,0,0,2,0
1994,Kamerun,Afrika,Zuzug,10,7,5,17,2,8,1,4,1,1,11,2
1994,Kanada,Amerika,Zuzug,18,10,4,43,6,24,19,23,6,4,7,7
1994,Kap Verde,Afrika,Zuzug,1,0,0,0,0,0,0,1,0,0,0,0
1994,Kasachstan,Asien,Zuzug,166,150,138,101,267,99,97,34,482,367,384,62
1994,Katar,Asien,Zuzug,3,0,0,0,2,0,0,0,0,0,0,0
1994,Kenia,Afrika,Zuzug,7,3,2,4,8,12,3,2,0,0,1,0
1994,Kirgisistan,Asien,Zuzug,6,27,14,18,30,23,15,3,37,23,41,14
1994,Kolumbien,Amerika,Zuzug,9,4,3,15,0,4,6,4,1,0,1,5
1994,Komoren,Afrika,Zuzug,1,0,0,0,0,0,0,1,0,0,0,0
1994,"Kongo, Dem. Rep.",Afrika,Zuzug,3,4,5,8,3,0,3,9,1,1,0,8
1994,"Kongo, Rep.",Afrika,Zuzug,7,1,4,0,0,1,1,0,0,0,1,0
1994,"Korea, Dem. Volksrepublik",Asien,Zuzug,7,2,0,6,0,6,6,0,0,0,0,1
1994,"Korea, Republik",Asien,Zuzug,6,7,1,32,10,45,33,3,0,0,0,9
1994,Kroatien,Europa,Zuzug,178,97,39,96,64,70,167,104,19,9,123,41
1994,Kuba,Amerika,Zuzug,13,14,17,18,2,2,9,6,10,20,22,3
1994,Kuwait,Asien,Zuzug,1,5,0,1,0,5,1,0,1,0,0,0
1994,Laos,Asien,Zuzug,1,1,0,1,0,2,1,0,2,1,2,0
1994,Lesotho,Afrika,Zuzug,2,0,0,2,0,0,0,0,0,0,0,0
1994,Lettland,Europa,Zuzug,38,57,25,35,5,31,40,17,5,12,4,8
1994,Libanon,Asien,Zuzug,104,21,10,55,36,45,66,91,3,2,6,44
1994,Liberia,Afrika,Zuzug,1,0,2,3,3,3,1,3,0,0,0,2
1994,Libyen,Afrika,Zuzug,0,0,0,0,0,1,1,2,0,0,0,7
1994,Liechtenstein,Europa,Zuzug,0,0,0,0,0,0,0,1,0,0,0,0
1994,Litauen,Europa,Zuzug,20,19,14,21,14,8,17,5,4,9,18,7
1994,Luxemburg,Europa,Zuzug,3,3,3,5,3,3,4,1,1,0,3,0
1994,Madagaskar,Afrika,Zuzug,0,1,0,0,0,0,0,0,0,0,1,0
1994,Malawi,Afrika,Zuzug,0,0,0,1,0,0,0,0,1,0,0,0
1994,Malaysia,Asien,Zuzug,5,4,0,8,0,2,4,2,0,0,2,1
1994,Mali,Afrika,Zuzug,1,0,0,1,0,0,2,2,0,0,0,0
1994,Malta,Europa,Zuzug,0,0,0,0,0,0,0,0,0,0,0,1
1994,Marokko,Afrika,Zuzug,16,10,4,13,2,12,10,6,3,1,5,10
1994,Mauritius,Afrika,Zuzug,2,0,0,1,0,3,1,2,0,0,0,0
1994,Mazedonien,Europa,Zuzug,24,16,37,26,9,7,12,19,4,33,16,19
1994,Mexiko,Amerika,Zuzug,4,5,4,5,3,5,4,2,0,1,0,6
1994,Moldau,Europa,Zuzug,4,4,7,7,9,0,0,0,19,17,18,13
1994,Monaco,Europa,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
1994,Mongolei,Asien,Zuzug,24,67,20,5,20,2,7,4,4,53,188,22
1994,Mosambik,Afrika,Zuzug,0,4,11,0,0,0,0,0,4,2,15,0
1994,Myanmar,Asien,Zuzug,0,0,0,0,0,0,0,0,0,0,0,3
1994,Namibia,Afrika,Zuzug,0,1,0,8,0,0,0,0,0,0,0,0
1994,Nepal,Asien,Zuzug,0,2,0,10,0,0,0,2,0,0,0,0
1994,Neuseeland,Australien/Ozeanien,Zuzug,5,3,0,7,1,3,4,1,0,0,1,2
1994,Nicaragua,Amerika,Zuzug,0,5,0,0,0,0,0,0,0,1,0,0
1994,Niederlande,Europa,Zuzug,67,73,37,73,20,63,70,43,7,10,24,26
1994,Niger,Afrika,Zuzug,0,1,1,3,0,0,1,2,0,1,0,0
1994,Nigeria,Afrika,Zuzug,14,10,9,23,6,10,14,11,4,1,1,15
1994,Norwegen,Europa,Zuzug,38,10,11,42,4,28,9,8,5,6,150,12
1994,Oman,Asien,Zuzug,0,0,0,0,0,1,0,0,0,0,0,0
1994,Österreich,Europa,Zuzug,113,59,106,131,25,78,124,56,16,25,150,36
